"조사년도","조사회차","조사지점","학명","국명","개체수"
"2024","1","오수천1-2","Rhodeus notatus","떡납줄갱이","7"
"2024","1","오수천1-2","Rhodeus uyekii","각시붕어","6"
"2024","1","오수천1-2","Squalidus chankaensis tsuchigae","참몰개","26"
"2024","1","오수천1-2","Zacco platypus","피라미","24"
"2024","2","오수천1-2","Hemibarbus labeo","누치","3"
"2024","2","오수천1-2","Microphysogobio yaluensis","돌마자","15"
"2024","2","오수천1-2","Odontobutis interrupta","얼록동사리","3"
"2024","2","오수천1-2","Pseudogobio esocinus","모래무지","34"
"2024","2","오수천1-2","Pungtungia herzi","돌고기","4"
"2024","2","오수천1-2","Sarcocheilichthys variegatus wakiyae","참중고기","17"
"2024","2","오수천1-2","Squalidus chankaensis tsuchigae","참몰개","71"
"2024","2","오수천1-2","Zacco platypus","피라미","154"
"2024","1","둔남천1","Iksookimia longicorpa","왕종개","3"
"2024","1","둔남천1","Odontobutis platycephala","동사리","4"
"2024","1","둔남천1","Pungtungia herzi","돌고기","47"
"2024","1","둔남천1","Rhinogobius brunneus","밀어","12"
"2024","1","둔남천1","Rhodeus uyekii","각시붕어","1"
"2024","1","둔남천1","Silurus asotus","메기","1"
"2024","1","둔남천1","Squalidus gracilis majimae","긴몰개","270"
"2024","1","둔남천1","Zacco platypus","피라미","62"
"2024","1","둔남천1","Zacco temminckii","갈겨니","48"
"2024","2","둔남천1","Coreoperca herzi","꺽지","1"
"2024","2","둔남천1","Misgurnus anguillicaudatus","미꾸리","3"
"2024","2","둔남천1","Odontobutis interrupta","얼록동사리","2"
"2024","2","둔남천1","Pseudobagrus koreanus","눈동자개","1"
"2024","2","둔남천1","Pungtungia herzi","돌고기","42"
"2024","2","둔남천1","Squalidus gracilis majimae","긴몰개","5"
"2024","2","둔남천1","Zacco platypus","피라미","17"
"2024","2","둔남천1","Zacco temminckii","갈겨니","63"
"2024","1","삼봉천(임실)","Iksookimia longicorpa","왕종개","1"
"2024","1","삼봉천(임실)","Oryzias sinensis","대륙송사리","17"
"2024","1","삼봉천(임실)","Pungtungia herzi","돌고기","10"
"2024","1","삼봉천(임실)","Zacco platypus","피라미","72"
"2024","1","삼봉천(임실)","Zacco temminckii","갈겨니","18"
"2024","2","삼봉천(임실)","Carassius auratus","붕어","1"
"2024","2","삼봉천(임실)","Cobitis tetralineata","줄종개","2"
"2024","2","삼봉천(임실)","Iksookimia longicorpa","왕종개","2"
"2024","2","삼봉천(임실)","Odontobutis platycephala","동사리","5"
"2024","2","삼봉천(임실)","Oryzias sinensis","대륙송사리","7"
"2024","2","삼봉천(임실)","Squalidus gracilis majimae","긴몰개","3"
"2024","2","삼봉천(임실)","Zacco platypus","피라미","45"
"2024","2","삼봉천(임실)","Zacco temminckii","갈겨니","32"
"2024","1","오수천1-3","Carassius auratus","붕어","6"
"2024","1","오수천1-3","Microphysogobio yaluensis","돌마자","1"
"2024","1","오수천1-3","Misgurnus anguillicaudatus","미꾸리","3"
"2024","1","오수천1-3","Pseudogobio esocinus","모래무지","18"
"2024","1","오수천1-3","Pseudorasbora parva","참붕어","7"
"2024","1","오수천1-3","Pungtungia herzi","돌고기","2"
"2024","1","오수천1-3","Rhodeus uyekii","각시붕어","7"
"2024","1","오수천1-3","Squalidus chankaensis tsuchigae","참몰개","23"
"2024","1","오수천1-3","Zacco platypus","피라미","21"
"2024","2","오수천1-3","Hemibarbus labeo","누치","12"
"2024","2","오수천1-3","Microphysogobio yaluensis","돌마자","14"
"2024","2","오수천1-3","Micropterus salmoides","배스","4"
"2024","2","오수천1-3","Odontobutis platycephala","동사리","4"
"2024","2","오수천1-3","Pseudogobio esocinus","모래무지","28"
"2024","2","오수천1-3","Pungtungia herzi","돌고기","2"
"2024","2","오수천1-3","Squalidus chankaensis tsuchigae","참몰개","21"
"2024","2","오수천1-3","Zacco platypus","피라미","84"
"2024","1","괴양천","Carassius auratus","붕어","6"
"2024","1","괴양천","Misgurnus anguillicaudatus","미꾸리","4"
"2024","1","괴양천","Pseudogobio esocinus","모래무지","16"
"2024","1","괴양천","Rhodeus uyekii","각시붕어","11"
"2024","1","괴양천","Squalidus chankaensis tsuchigae","참몰개","5"
"2024","1","괴양천","Zacco platypus","피라미","27"
"2024","2","괴양천","Acheilognathus rhombeus","납지리","14"
"2024","2","괴양천","Hemibarbus labeo","누치","16"
"2024","2","괴양천","Microphysogobio yaluensis","돌마자","8"
"2024","2","괴양천","Pseudogobio esocinus","모래무지","17"
"2024","2","괴양천","Rhodeus uyekii","각시붕어","9"
"2024","2","괴양천","Squalidus gracilis majimae","긴몰개","21"
"2024","2","괴양천","Zacco platypus","피라미","79"
"2024","1","매내천","Misgurnus anguillicaudatus","미꾸리","6"
"2024","1","매내천","Pseudorasbora parva","참붕어","5"
"2024","1","매내천","Rhodeus notatus","떡납줄갱이","7"
"2024","1","매내천","Zacco koreanus","참갈겨니","12"
"2024","1","매내천","Zacco platypus","피라미","15"
"2024","2","매내천","Carassius auratus","붕어","2"
"2024","2","매내천","Rhinogobius brunneus","밀어","3"
"2024","2","매내천","Squalidus gracilis majimae","긴몰개","19"
"2024","2","매내천","Zacco platypus","피라미","45"
"2024","2","매내천","Zacco temminckii","갈겨니","21"
"2024","1","율천1","Misgurnus anguillicaudatus","미꾸리","2"
"2024","1","율천1","Pseudogobio esocinus","모래무지","22"
"2024","1","율천1","Zacco platypus","피라미","14"
"2024","2","율천1","Acheilognathus rhombeus","납지리","27"
"2024","2","율천1","Hemibarbus labeo","누치","34"
"2024","2","율천1","Micropterus salmoides","배스","13"
"2024","2","율천1","Opsariichthys uncirostris amurensis","끄리","2"
"2024","2","율천1","Pseudogobio esocinus","모래무지","10"
"2024","2","율천1","Sarcocheilichthys variegatus wakiyae","참중고기","1"
"2024","2","율천1","Squalidus chankaensis tsuchigae","참몰개","47"
"2024","2","율천1","Zacco platypus","피라미","99"
"2024","1","호암천","Odontobutis platycephala","동사리","2"
"2024","1","호암천","Pseudobagrus koreanus","눈동자개","1"
"2024","1","호암천","Rhinogobius brunneus","밀어","6"
"2024","1","호암천","Rhodeus uyekii","각시붕어","23"
"2024","1","호암천","Zacco koreanus","참갈겨니","18"
"2024","1","호암천","Zacco platypus","피라미","26"
"2024","2","호암천","Cobitis tetralineata","줄종개","4"
"2024","2","호암천","Rhinogobius brunneus","밀어","5"
"2024","2","호암천","Rhodeus uyekii","각시붕어","27"
"2024","2","호암천","Squalidus gracilis majimae","긴몰개","12"
"2024","2","호암천","Zacco platypus","피라미","58"
"2024","2","호암천","Zacco temminckii","갈겨니","34"
"2024","1","유천(임실)","Pseudogobio esocinus","모래무지","16"
"2024","1","유천(임실)","Pungtungia herzi","돌고기","7"
"2024","1","유천(임실)","Rhinogobius brunneus","밀어","7"
"2024","1","유천(임실)","Rhodeus uyekii","각시붕어","4"
"2024","1","유천(임실)","Squalidus chankaensis tsuchigae","참몰개","5"
"2024","1","유천(임실)","Zacco koreanus","참갈겨니","21"
"2024","1","유천(임실)","Zacco platypus","피라미","14"
"2024","2","유천(임실)","Cobitis tetralineata","줄종개","2"
"2024","2","유천(임실)","Microphysogobio yaluensis","돌마자","2"
"2024","2","유천(임실)","Odontobutis platycephala","동사리","4"
"2024","2","유천(임실)","Pseudogobio esocinus","모래무지","9"
"2024","2","유천(임실)","Pungtungia herzi","돌고기","5"
"2024","2","유천(임실)","Rhodeus notatus","떡납줄갱이","7"
"2024","2","유천(임실)","Rhodeus uyekii","각시붕어","3"
"2024","2","유천(임실)","Sarcocheilichthys variegatus wakiyae","참중고기","21"
"2024","2","유천(임실)","Squalidus gracilis majimae","긴몰개","18"
"2024","2","유천(임실)","Zacco platypus","피라미","88"
"2024","2","유천(임실)","Zacco temminckii","갈겨니","46"
"2024","1","오동천(순창)","Acheilognathus lanceolata intermedia","납자루","5"
"2024","1","오동천(순창)","Misgurnus anguillicaudatus","미꾸리","16"
"2024","1","오동천(순창)","Odontobutis interrupta","얼록동사리","3"
"2024","1","오동천(순창)","Rhinogobius brunneus","밀어","7"
"2024","1","오동천(순창)","Zacco platypus","피라미","36"
"2024","2","오동천(순창)","Acheilognathus rhombeus","납지리","1"
"2024","2","오동천(순창)","Cyprinus carpio","잉어","3"
"2024","2","오동천(순창)","Hemibarbus labeo","누치","6"
"2024","2","오동천(순창)","Microphysogobio yaluensis","돌마자","24"
"2024","2","오동천(순창)","Pungtungia herzi","돌고기","7"
"2024","2","오동천(순창)","Rhinogobius brunneus","밀어","2"
"2024","2","오동천(순창)","Squalidus chankaensis tsuchigae","참몰개","15"
"2024","2","오동천(순창)","Zacco platypus","피라미","45"
"2024","1","오수천2","Carassius auratus","붕어","6"
"2024","1","오수천2","Iksookimia longicorpa","왕종개","1"
"2024","1","오수천2","Pseudogobio esocinus","모래무지","23"
"2024","1","오수천2","Pungtungia herzi","돌고기","11"
"2024","1","오수천2","Rhodeus uyekii","각시붕어","5"
"2024","1","오수천2","Sarcocheilichthys variegatus wakiyae","참중고기","38"
"2024","1","오수천2","Siniperca scherzeri","쏘가리","1"
"2024","1","오수천2","Squalidus chankaensis tsuchigae","참몰개","15"
"2024","1","오수천2","Zacco koreanus","참갈겨니","12"
"2024","1","오수천2","Zacco platypus","피라미","94"
"2024","2","오수천2","Acheilognathus lanceolata intermedia","납자루","54"
"2024","2","오수천2","Acheilognathus rhombeus","납지리","2"
"2024","2","오수천2","Hemibarbus labeo","누치","27"
"2024","2","오수천2","Plecoglossus altivelis","은어","1"
"2024","2","오수천2","Pseudogobio esocinus","모래무지","10"
"2024","2","오수천2","Pungtungia herzi","돌고기","8"
"2024","2","오수천2","Sarcocheilichthys nigripinnis morii","중고기","2"
"2024","2","오수천2","Squalidus chankaensis tsuchigae","참몰개","12"
"2024","2","오수천2","Zacco koreanus","참갈겨니","18"
"2024","2","오수천2","Zacco platypus","피라미","124"
"2024","1","적성","Carassius auratus","붕어","3"
"2024","1","적성","Hemibarbus labeo","누치","1"
"2024","1","적성","Pseudogobio esocinus","모래무지","21"
"2024","1","적성","Pungtungia herzi","돌고기","14"
"2024","1","적성","Rhodeus uyekii","각시붕어","8"
"2024","1","적성","Sarcocheilichthys variegatus wakiyae","참중고기","4"
"2024","1","적성","Squalidus chankaensis tsuchigae","참몰개","9"
"2024","1","적성","Zacco platypus","피라미","48"
"2024","2","적성","Acheilognathus koreensis","칼납자루","13"
"2024","2","적성","Cyprinus carpio","잉어","2"
"2024","2","적성","Hemibarbus labeo","누치","15"
"2024","2","적성","Microphysogobio yaluensis","돌마자","4"
"2024","2","적성","Pungtungia herzi","돌고기","2"
"2024","2","적성","Rhinogobius brunneus","밀어","1"
"2024","2","적성","Squalidus chankaensis tsuchigae","참몰개","21"
"2024","2","적성","Zacco platypus","피라미","43"
"2024","1","심초천","Rhinogobius brunneus","밀어","18"
"2024","1","심초천","Zacco platypus","피라미","59"
"2024","2","심초천","Hemibarbus labeo","누치","38"
"2024","2","심초천","Microphysogobio yaluensis","돌마자","25"
"2024","2","심초천","Pungtungia herzi","돌고기","10"
"2024","2","심초천","Squalidus chankaensis tsuchigae","참몰개","89"
"2024","2","심초천","Zacco platypus","피라미","14"
"2024","1","경천1","Pseudogobio esocinus","모래무지","13"
"2024","1","경천1","Pungtungia herzi","돌고기","7"
"2024","1","경천1","Rhinogobius brunneus","밀어","4"
"2024","1","경천1","Rhodeus uyekii","각시붕어","7"
"2024","1","경천1","Zacco koreanus","참갈겨니","6"
"2024","1","경천1","Zacco platypus","피라미","24"
"2024","2","경천1","Cobitis tetralineata","줄종개","2"
"2024","2","경천1","Micropterus salmoides","배스","7"
"2024","2","경천1","Pseudorasbora parva","참붕어","3"
"2024","2","경천1","Squalidus gracilis majimae","긴몰개","16"
"2024","2","경천1","Zacco koreanus","참갈겨니","13"
"2024","2","경천1","Zacco platypus","피라미","49"
"2024","1","양지천(순창)","Microphysogobio yaluensis","돌마자","3"
"2024","1","양지천(순창)","Rhinogobius brunneus","밀어","17"
"2024","1","양지천(순창)","Rhodeus uyekii","각시붕어","1"
"2024","1","양지천(순창)","Zacco koreanus","참갈겨니","14"
"2024","1","양지천(순창)","Zacco platypus","피라미","41"
"2024","2","양지천(순창)","Microphysogobio yaluensis","돌마자","14"
"2024","2","양지천(순창)","Zacco platypus","피라미","27"
"2024","1","월천","Carassius auratus","붕어","3"
"2024","1","월천","Microphysogobio yaluensis","돌마자","5"
"2024","1","월천","Misgurnus anguillicaudatus","미꾸리","4"
"2024","1","월천","Pseudogobio esocinus","모래무지","17"
"2024","1","월천","Zacco platypus","피라미","21"
"2024","2","월천","Carassius auratus","붕어","3"
"2024","2","월천","Pseudorasbora parva","참붕어","6"
"2024","2","월천","Rhodeus ocellatus","흰줄납줄개","51"
"2024","2","월천","Zacco platypus","피라미","105"
"2024","2","월천","Zacco temminckii","갈겨니","36"
"2024","1","우곡천(순창)","Carassius auratus","붕어","7"
"2024","1","우곡천(순창)","Misgurnus anguillicaudatus","미꾸리","18"
"2024","1","우곡천(순창)","Odontobutis interrupta","얼록동사리","1"
"2024","1","우곡천(순창)","Rhinogobius brunneus","밀어","3"
"2024","1","우곡천(순창)","Zacco platypus","피라미","5"
"2024","2","우곡천(순창)","Odontobutis interrupta","얼록동사리","6"
"2024","2","우곡천(순창)","Oryzias sinensis","대륙송사리","17"
"2024","2","우곡천(순창)","Pseudorasbora parva","참붕어","48"
"2024","1","단서천","Rhynchocypris oxycephalus","버들치","37"
"2024","1","단서천","Zacco temminckii","갈겨니","29"
"2024","2","단서천","Rhynchocypris oxycephalus","버들치","24"
"2024","2","단서천","Zacco temminckii","갈겨니","31"
"2024","1","삼기천1","Microphysogobio yaluensis","돌마자","15"
"2024","1","삼기천1","Rhinogobius brunneus","밀어","11"
"2024","1","삼기천1","Rhodeus notatus","떡납줄갱이","37"
"2024","1","삼기천1","Rhodeus uyekii","각시붕어","16"
"2024","1","삼기천1","Zacco platypus","피라미","79"
"2024","1","삼기천1","Zacco temminckii","갈겨니","27"
"2024","2","삼기천1","Abbottina rivularis","버들매치","11"
"2024","2","삼기천1","Microphysogobio yaluensis","돌마자","3"
"2024","2","삼기천1","Pseudorasbora parva","참붕어","5"
"2024","2","삼기천1","Rhodeus uyekii","각시붕어","26"
"2024","2","삼기천1","Zacco platypus","피라미","96"
"2024","2","삼기천1","Zacco temminckii","갈겨니","41"
"2024","1","송강천(곡성)","Cobitis tetralineata","줄종개","11"
"2024","1","송강천(곡성)","Microphysogobio yaluensis","돌마자","26"
"2024","1","송강천(곡성)","Rhodeus notatus","떡납줄갱이","79"
"2024","1","송강천(곡성)","Rhodeus uyekii","각시붕어","16"
"2024","1","송강천(곡성)","Zacco platypus","피라미","61"
"2024","1","송강천(곡성)","Zacco temminckii","갈겨니","45"
"2024","2","송강천(곡성)","Microphysogobio yaluensis","돌마자","2"
"2024","2","송강천(곡성)","Pseudorasbora parva","참붕어","11"
"2024","2","송강천(곡성)","Rhodeus notatus","떡납줄갱이","16"
"2024","2","송강천(곡성)","Rhodeus uyekii","각시붕어","48"
