조사년도,조사회차,PTNM,학명,국명,개체밀도
2024,1,학산천1,Limnodrilus gotoi,실지렁이,60
2024,1,학산천1,Neocaridina denticulata denticulata,새뱅이,4
2024,1,학산천1,Semisulcospira forticosta,주름다슬기,100
2024,2,학산천1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),182
2024,2,학산천1,Choroterpes (Euthraulus) altioculus,세갈래하루살이,52
2024,2,학산천1,Corbicula (Corbiculina) fluminea,재첩,4
2024,2,학산천1,Dugesia sp.,플라나리아류,30
2024,2,학산천1,Ephemera orientalis,동양하루살이,34
2024,2,학산천1,Ischnura asiatica,아시아실잠자리,4
2024,2,학산천1,Limnodrilus gotoi,실지렁이,30
2024,2,학산천1,Macrobrachium nipponense,징거미새우,4
2024,2,학산천1,Pomacea canaliculata,왕우렁이,12
2024,2,학산천1,Semisulcospira forticosta,주름다슬기,26
2024,2,학산천1,Semisulcospira libertina,다슬기,12
2024,2,학산천1,Sinotaia quadrata,강우렁이,45
2024,1,군서천(영암),Asellus sp.,물벌레류(연갑강),137
2024,1,군서천(영암),Baetis fuscatus,개똥하루살이,282
2024,1,군서천(영암),Cheumatopsyche brevilineata,꼬마줄날도래,34
2024,1,군서천(영암),Chironomidae spp. (red type),깔따구류 spp.(red type),23
2024,1,군서천(영암),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),189
2024,1,군서천(영암),Corbicula (Corbiculina) fluminea,재첩,12
2024,1,군서천(영암),Dugesia sp.,플라나리아류,82
2024,1,군서천(영암),Ecdyonurus levis,네점하루살이,89
2024,1,군서천(영암),Ephemera orientalis,동양하루살이,37
2024,1,군서천(영암),Hirudo nipponia,참거머리,15
2024,1,군서천(영암),Limnodrilus gotoi,실지렁이,52
2024,1,군서천(영암),Neocaridina denticulata denticulata,새뱅이,4
2024,1,군서천(영암),Radix auricularia,물달팽이,8
2024,1,군서천(영암),Semisulcospira forticosta,주름다슬기,19
2024,1,군서천(영암),Sinotaia quadrata,강우렁이,12
2024,2,군서천(영암),Asellus sp.,물벌레류(연갑강),200
2024,2,군서천(영암),Baetis fuscatus,개똥하루살이,52
2024,2,군서천(영암),Caenis sp.,등딱지하루살이류,23
2024,2,군서천(영암),Cheumatopsyche brevilineata,꼬마줄날도래,19
2024,2,군서천(영암),Chironomidae spp. (red type),깔따구류 spp.(red type),52
2024,2,군서천(영암),Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),341
2024,2,군서천(영암),Cipangopaludina chinensis malleata,논우렁이,4
2024,2,군서천(영암),Corbicula (Corbiculina) fluminea,재첩,15
2024,2,군서천(영암),Dugesia sp.,플라나리아류,145
2024,2,군서천(영암),Ecdyonurus levis,네점하루살이,119
2024,2,군서천(영암),Hippeutis cantori,수정또아리물달팽이,23
2024,2,군서천(영암),Hirudo nipponia,참거머리,60
2024,2,군서천(영암),Ischnura asiatica,아시아실잠자리,4
2024,2,군서천(영암),Limnodrilus gotoi,실지렁이,134
2024,2,군서천(영암),Neocaridina denticulata denticulata,새뱅이,26
2024,2,군서천(영암),Physa acuta,왼돌이물달팽이,8
2024,2,군서천(영암),Radix auricularia,물달팽이,71
2024,2,군서천(영암),Sinotaia quadrata,강우렁이,23
2024,2,군서천(영암),Stenothyra glabrata,둥근입기수우렁이,15
2024,1,망월천,Chironomidae spp. (red type),깔따구류 spp.(red type),23
2024,1,망월천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),12
2024,1,망월천,Gnorimosphaeroma sp.,잔벌레류,97
2024,1,망월천,Micronecta (Basileonecta) sedula,꼬마물벌레,189
2024,1,망월천,Oxyloma hirasei,뾰족쨈물우렁이,4
2024,1,망월천,Physa acuta,왼돌이물달팽이,26
2024,1,망월천,Radix auricularia,물달팽이,8
2024,2,망월천,Appasus japonicus,물자라,4
2024,2,망월천,Chironomidae spp. (red type),깔따구류 spp.(red type),15
2024,2,망월천,Gnorimosphaeroma sp.,잔벌레류,56
2024,2,망월천,Ischnura asiatica,아시아실잠자리,12
2024,2,망월천,Radix auricularia,물달팽이,8
2024,1,무안2,Chironomidae spp. (red type),깔따구류 spp.(red type),67
2024,1,무안2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),49
2024,1,무안2,Corbicula (Corbicula) japonica,일본재첩,30
2024,1,무안2,Deielia phaon,밀잠자리붙이,4
2024,1,무안2,Hirudo nipponia,참거머리,8
2024,1,무안2,Limnodrilus gotoi,실지렁이,237
2024,1,무안2,Limnoperna fortunei,민물담치,8
2024,1,무안2,Radix auricularia,물달팽이,4
2024,2,무안2,Chironomidae spp. (red type),깔따구류 spp.(red type),52
2024,2,무안2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),82
2024,2,무안2,Corbicula (Corbicula) japonica,일본재첩,15
2024,2,무안2,Gnorimosphaeroma anchialos,기수잔벌레,4
2024,2,무안2,Limnodrilus gotoi,실지렁이,167
2024,2,무안2,Limnoperna fortunei,민물담치,12
2024,2,무안2,Micronecta (Basileonecta) sedula,꼬마물벌레,23
2024,2,무안2,Radix auricularia,물달팽이,4
2024,2,무안2,Sinotaia quadrata,강우렁이,4
2024,1,운월천,Ameletus costalis,피라미하루살이,4
2024,1,운월천,Baetiella tuberculata,애호랑하루살이,37
2024,1,운월천,Baetis fuscatus,개똥하루살이,45
2024,1,운월천,Cheumatopsyche brevilineata,꼬마줄날도래,19
2024,1,운월천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),67
2024,1,운월천,Cincticostella levanidovae,민하루살이,30
2024,1,운월천,Davidius lunatus,쇠측범잠자리,8
2024,1,운월천,Dugesia sp.,플라나리아류,63
2024,1,운월천,Ecdyonurus bajkovae,몽땅하루살이,230
2024,1,운월천,Ecdyonurus kibunensis,두점하루살이,578
2024,1,운월천,Ecdyonurus levis,네점하루살이,89
2024,1,운월천,Epeorus pellucidus,부채하루살이,112
2024,1,운월천,Ephemera strigata,무늬하루살이,12
2024,1,운월천,Goera sp.,가시날도래류,93
2024,1,운월천,Hydatophylax nigrovittatus,띠무늬우묵날도래,4
2024,1,운월천,Hydropsyche orientalis,동양줄날도래,60
2024,1,운월천,Kamimuria coreana,한국강도래,4
2024,1,운월천,Lepidostoma KUa,네모집날도래 KUa,12
2024,1,운월천,Limnodrilus gotoi,실지렁이,12
2024,1,운월천,Mataeopsephus japonicus,물삿갓벌레,15
2024,1,운월천,Molanna moesta,날개날도래,4
2024,1,운월천,Neochauliodes formosanus,얼룩뱀잠자리,12
2024,1,운월천,Neoperla coreensis,두눈강도래,12
2024,1,운월천,Oyamia nigribasis,진강도래,15
2024,1,운월천,Paraleptophlebia japonica,두갈래하루살이,78
2024,1,운월천,Phryganopsyche latipennis,둥근날개날도래,4
2024,1,운월천,Rhyacophila lata,올챙이물날도래,15
2024,1,운월천,Semisulcospira libertina,다슬기,41
2024,1,운월천,Stavsolus KUa,그물강도래 KUa,8
2024,1,운월천,Teloganopsis punctisetae,등줄하루살이,312
2024,1,운월천,Wormaldia KUa,입술날도래 KUa,12
2024,2,운월천,Baetiella tuberculata,애호랑하루살이,30
2024,2,운월천,Baetis fuscatus,개똥하루살이,34
2024,2,운월천,Cheumatopsyche brevilineata,꼬마줄날도래,23
2024,2,운월천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),45
2024,2,운월천,Davidius lunatus,쇠측범잠자리,4
2024,2,운월천,Dugesia sp.,플라나리아류,23
2024,2,운월천,Ecdyonurus kibunensis,두점하루살이,378
2024,2,운월천,Ecdyonurus levis,네점하루살이,15
2024,2,운월천,Epeorus pellucidus,부채하루살이,49
2024,2,운월천,Eubrianax ramicornis,둥근물삿갓벌레,8
2024,2,운월천,Hydropsyche orientalis,동양줄날도래,12
2024,2,운월천,Lepidostoma KUa,네모집날도래 KUa,8
2024,2,운월천,Limnodrilus gotoi,실지렁이,8
2024,2,운월천,Neoperla coreensis,두눈강도래,4
2024,2,운월천,Nigrobaetis bacillus,깜장하루살이,8
2024,2,운월천,Oyamia nigribasis,진강도래,12
2024,2,운월천,Parachauliodes asahinai,뱀잠자리붙이,15
2024,2,운월천,Rhyacophila lata,올챙이물날도래,15
2024,2,운월천,Semisulcospira libertina,다슬기,23
2024,2,운월천,Sieboldius albardae,어리장수잠자리,4
2024,2,운월천,Teloganopsis punctisetae,등줄하루살이,41
2024,2,운월천,Wormaldia KUa,입술날도래 KUa,8
2024,1,탐진강2-1,Baetiella tuberculata,애호랑하루살이,78
2024,1,탐진강2-1,Baetis fuscatus,개똥하루살이,30
2024,1,탐진강2-1,Cheumatopsyche brevilineata,꼬마줄날도래,149
2024,1,탐진강2-1,Chironomidae spp. (red type),깔따구류 spp.(red type),8
2024,1,탐진강2-1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),134
2024,1,탐진강2-1,Dugesia sp.,플라나리아류,45
2024,1,탐진강2-1,Ecdyonurus kibunensis,두점하루살이,104
2024,1,탐진강2-1,Ecdyonurus levis,네점하루살이,60
2024,1,탐진강2-1,Elmidae sp.,여울벌레류,89
2024,1,탐진강2-1,Epeorus pellucidus,부채하루살이,37
2024,1,탐진강2-1,Ephemera orientalis,동양하루살이,19
2024,1,탐진강2-1,Hydropsyche orientalis,동양줄날도래,30
2024,1,탐진강2-1,Lamelligomphus ringens,노란측범잠자리,4
2024,1,탐진강2-1,Limnodrilus gotoi,실지렁이,8
2024,1,탐진강2-1,Macrostemum radiatum,큰줄날도래,386
2024,1,탐진강2-1,Mataeopsephus japonicus,물삿갓벌레,23
2024,1,탐진강2-1,Neoperla coreensis,두눈강도래,8
2024,1,탐진강2-1,Oyamia nigribasis,진강도래,8
2024,1,탐진강2-1,Paraleptophlebia japonica,두갈래하루살이,67
2024,1,탐진강2-1,Protohermes xanthodes,노란뱀잠자리,15
2024,1,탐진강2-1,Rhyacophila clemens,클레멘스물날도래,4
2024,1,탐진강2-1,Rhyacophila lata,올챙이물날도래,12
2024,1,탐진강2-1,Stenelmis vulgaris,긴다리여울벌레,37
2024,1,탐진강2-1,Teloganopsis punctisetae,등줄하루살이,608
2024,2,탐진강2-1,Baetis fuscatus,개똥하루살이,23
2024,2,탐진강2-1,Caenis sp.,등딱지하루살이류,15
2024,2,탐진강2-1,Cheumatopsyche brevilineata,꼬마줄날도래,45
2024,2,탐진강2-1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),67
2024,2,탐진강2-1,Choroterpes (Euthraulus) altioculus,세갈래하루살이,252
2024,2,탐진강2-1,Dugesia sp.,플라나리아류,26
2024,2,탐진강2-1,Ecdyonurus levis,네점하루살이,104
2024,2,탐진강2-1,Elmidae sp.,여울벌레류,52
2024,2,탐진강2-1,Ephemera orientalis,동양하루살이,60
2024,2,탐진강2-1,Eubrianax ramicornis,둥근물삿갓벌레,12
2024,2,탐진강2-1,Hirudo nipponia,참거머리,8
2024,2,탐진강2-1,Lamelligomphus ringens,노란측범잠자리,4
2024,2,탐진강2-1,Limnodrilus gotoi,실지렁이,23
2024,2,탐진강2-1,Macrobrachium nipponense,징거미새우,52
2024,2,탐진강2-1,Macrostemum radiatum,큰줄날도래,349
2024,2,탐진강2-1,Parachauliodes asahinai,뱀잠자리붙이,19
2024,2,탐진강2-1,Plectrocnemia KUa,깃날도래 KUa,4
2024,2,탐진강2-1,Protohermes xanthodes,노란뱀잠자리,4
2024,2,탐진강2-1,Rhyacophila lata,올챙이물날도래,15
2024,2,탐진강2-1,Semisulcospira forticosta,주름다슬기,12
2024,2,탐진강2-1,Serratella setigera,범꼬리하루살이,8
2024,2,탐진강2-1,Teloganopsis punctisetae,등줄하루살이,19
2024,1,탐진강2-2,Asellus sp.,물벌레류(연갑강),15
2024,1,탐진강2-2,Baetis fuscatus,개똥하루살이,119
2024,1,탐진강2-2,Cheumatopsyche brevilineata,꼬마줄날도래,12
2024,1,탐진강2-2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),82
2024,1,탐진강2-2,Choroterpes (Euthraulus) altioculus,세갈래하루살이,19
2024,1,탐진강2-2,Corbicula (Corbiculina) fluminea,재첩,26
2024,1,탐진강2-2,Dugesia sp.,플라나리아류,78
2024,1,탐진강2-2,Ecdyonurus levis,네점하루살이,193
2024,1,탐진강2-2,Ephemera orientalis,동양하루살이,15
2024,1,탐진강2-2,Gammarus sp.,옆새우류,23
2024,1,탐진강2-2,Glossiphonia complanata,갈색넙적거머리,8
2024,1,탐진강2-2,Hirudo nipponia,참거머리,4
2024,1,탐진강2-2,Lamelligomphus ringens,노란측범잠자리,4
2024,1,탐진강2-2,Limnodrilus gotoi,실지렁이,67
2024,1,탐진강2-2,Macrobrachium koreana,두드럭징거미새우,4
2024,1,탐진강2-2,Macromia amphigena,잔산잠자리,4
2024,1,탐진강2-2,Macrostemum radiatum,큰줄날도래,30
2024,1,탐진강2-2,Mataeopsephus japonicus,물삿갓벌레,23
2024,1,탐진강2-2,Nigrobaetis bacillus,깜장하루살이,8
2024,1,탐진강2-2,Plectrocnemia KUa,깃날도래 KUa,4
2024,1,탐진강2-2,Semisulcospira forticosta,주름다슬기,34
2024,1,탐진강2-2,Sinotaia quadrata,강우렁이,37
2024,1,탐진강2-2,Stenelmis vulgaris,긴다리여울벌레,12
2024,1,탐진강2-2,Tipula KUa,각다귀 KUa,4
2024,2,탐진강2-2,Alboglossiphonia lata,조개넙적거머리,4
2024,2,탐진강2-2,Atrocalopteryx atrata,검은물잠자리,4
2024,2,탐진강2-2,Baetis fuscatus,개똥하루살이,41
2024,2,탐진강2-2,Cheumatopsyche brevilineata,꼬마줄날도래,8
2024,2,탐진강2-2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),67
2024,2,탐진강2-2,Choroterpes (Euthraulus) altioculus,세갈래하루살이,93
2024,2,탐진강2-2,Corbicula (Corbiculina) fluminea,재첩,15
2024,2,탐진강2-2,Dugesia sp.,플라나리아류,30
2024,2,탐진강2-2,Ecdyonurus levis,네점하루살이,163
2024,2,탐진강2-2,Elmidae sp.,여울벌레류,56
2024,2,탐진강2-2,Ephemera orientalis,동양하루살이,67
2024,2,탐진강2-2,Gumaga orientalis,동양털날도래,45
2024,2,탐진강2-2,Hirudo nipponia,참거머리,8
2024,2,탐진강2-2,Lamelligomphus ringens,노란측범잠자리,4
2024,2,탐진강2-2,Limnodrilus gotoi,실지렁이,19
2024,2,탐진강2-2,Macrobrachium koreana,두드럭징거미새우,12
2024,2,탐진강2-2,Mataeopsephus japonicus,물삿갓벌레,4
2024,2,탐진강2-2,Rhyacophila lata,올챙이물날도래,4
2024,2,탐진강2-2,Semisulcospira forticosta,주름다슬기,74
2024,2,탐진강2-2,Sinotaia quadrata,강우렁이,23
2024,2,탐진강2-2,Tipula KUa,각다귀 KUa,4
2024,1,옴천천4,Asellus sp.,물벌레류(연갑강),12
2024,1,옴천천4,Chironomidae spp. (red type),깔따구류 spp.(red type),30
2024,1,옴천천4,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),178
2024,1,옴천천4,Ischnura asiatica,아시아실잠자리,4
2024,1,옴천천4,Micronecta (Basileonecta) sedula,꼬마물벌레,526
2024,1,옴천천4,Palaemon paucidens,줄새우,8
2024,1,옴천천4,Radix auricularia,물달팽이,4
2024,2,옴천천4,Chironomidae spp. (red type),깔따구류 spp.(red type),30
2024,2,옴천천4,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),142
2024,2,옴천천4,Ischnura asiatica,아시아실잠자리,4
2024,2,옴천천4,Micronecta (Basileonecta) sedula,꼬마물벌레,19
2024,2,옴천천4,Palaemon paucidens,줄새우,60
2024,2,옴천천4,Radix auricularia,물달팽이,12
2024,1,월곡천,Alboglossiphonia lata,조개넙적거머리,4
2024,1,월곡천,Apatania KUa,애우묵날도래 KUa,8
2024,1,월곡천,Asellus sp.,물벌레류(연갑강),19
2024,1,월곡천,Baetis fuscatus,개똥하루살이,4
2024,1,월곡천,Baetis silvaticus,감초하루살이,19
2024,1,월곡천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),82
2024,1,월곡천,Corbicula (Corbiculina) fluminea,재첩,78
2024,1,월곡천,Dugesia sp.,플라나리아류,19
2024,1,월곡천,Ecdyonurus kibunensis,두점하루살이,8
2024,1,월곡천,Ecdyonurus levis,네점하루살이,60
2024,1,월곡천,Ephemera orientalis,동양하루살이,8
2024,1,월곡천,Erpobdella lineata,돌거머리,8
2024,1,월곡천,Labiobaetis atrebatinus,입술하루살이,4
2024,1,월곡천,Lepidostoma KUa,네모집날도래 KUa,15
2024,1,월곡천,Limnodrilus gotoi,실지렁이,23
2024,1,월곡천,Malacopsephenoides japonicus,개울물삿갓벌레,37
2024,1,월곡천,Musculium lacustre,삼각산골조개,4
2024,1,월곡천,Semisulcospira libertina,다슬기,126
2024,1,월곡천,Semisulcospira tegulata,좀주름다슬기,12
2024,1,월곡천,Teloganopsis sp.,등줄하루살이류,4
2024,2,월곡천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),4
2024,2,월곡천,Cloeon dipterum,연못하루살이,78
2024,2,월곡천,Culicidae sp.,모기류,15
2024,2,월곡천,Elmidae sp.,여울벌레류,4
2024,2,월곡천,Gammarus sp.,옆새우류,4
2024,2,월곡천,Mataeopsephus japonicus,물삿갓벌레,8
2024,2,월곡천,Peltodytes sinensis,중국물진드기,4
2024,2,월곡천,Polypylis hemisphaerula,배꼽또아리물달팽이,4
2024,2,월곡천,Pomacea canaliculata,왕우렁이,8
2024,2,월곡천,Semisulcospira libertina,다슬기,4
2024,2,월곡천,Semisulcospira tegulata,좀주름다슬기,8
2024,1,부동천1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),156
2024,2,부동천1,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),56
2024,2,부동천1,Limnodrilus gotoi,실지렁이,15
2024,1,평화천,Baetis fuscatus,개똥하루살이,23
2024,1,평화천,Ceratopogonidae sp.,등에모기류,19
2024,1,평화천,Cheumatopsyche brevilineata,꼬마줄날도래,4
2024,1,평화천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),249
2024,1,평화천,Corbicula (Corbiculina) fluminea,재첩,4
2024,1,평화천,Dugesia sp.,플라나리아류,45
2024,1,평화천,Ephemera orientalis,동양하루살이,41
2024,1,평화천,Hydropsyche kozhantschikovi,줄날도래,4
2024,1,평화천,Hydropsyche orientalis,동양줄날도래,8
2024,1,평화천,Limnodrilus gotoi,실지렁이,60
2024,1,평화천,Malacopsephenoides japonicus,개울물삿갓벌레,8
2024,1,평화천,Musculium lacustre,삼각산골조개,37
2024,1,평화천,Radix auricularia,물달팽이,19
2024,1,평화천,Sinotaia quadrata,강우렁이,8
2024,1,평화천,Teloganopsis sp.,등줄하루살이류,4
2024,2,평화천,Baetis fuscatus,개똥하루살이,12
2024,2,평화천,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),41
2024,2,평화천,Ephemera orientalis,동양하루살이,4
2024,2,평화천,Erpobdella lineata,돌거머리,4
2024,2,평화천,Limnodrilus gotoi,실지렁이,160
2024,2,평화천,Radix auricularia,물달팽이,4
2024,2,평화천,Serratella setigera,범꼬리하루살이,12
2024,2,평화천,Sinotaia quadrata,강우렁이,15
2024,1,금강천-2,Baetis fuscatus,개똥하루살이,104
2024,1,금강천-2,Chironomidae spp.(non-red type),깔따구류 spp.(red type 아닌 것),171
2024,1,금강천-2,Cipangopaludina chinensis malleata,논우렁이,4
2024,1,금강천-2,Corbicula (Corbiculina) fluminea,재첩,8
2024,1,금강천-2,Dugesia sp.,플라나리아류,23
2024,1,금강천-2,Ecdyonurus levis,네점하루살이,37
